,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,resolution_description,resolution_action_updated_date,bridge_highway_name,bridge_highway_segment,closed_date,road_ramp,facility_type,bridge_highway_direction,taxi_company_borough,taxi_pick_up_location,vehicle_type,due_date
961378,52930021,2021-12-30T13:46:23.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10024.0,205 WEST   80 STREET,WEST   80 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST   80 STREET,In Progress,07 MANHATTAN,1012280028.0,MANHATTAN,990287.0,224909.0,ONLINE,Unspecified,MANHATTAN,40.78399739348986,-73.97820038259212,"{'latitude': '40.78399739348986', 'longitude': '-73.97820038259212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12421.0,20.0,4.0,19.0,12.0,,,,,,,,,,,,
967355,52919766,2021-12-29T14:51:36.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10011.0,222 WEST   23 STREET,WEST   23 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   23 STREET,In Progress,04 MANHATTAN,1007720064.0,MANHATTAN,985214.0,210503.0,PHONE,Unspecified,MANHATTAN,40.744458650415375,-73.99652106025533,"{'latitude': '40.744458650415375', 'longitude': '-73.99652106025533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12074.0,12.0,4.0,10.0,6.0,,,,,,,,,,,,
967382,52922755,2021-12-29T14:47:11.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10011.0,222 WEST   23 STREET,WEST   23 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   23 STREET,In Progress,04 MANHATTAN,1007720064.0,MANHATTAN,985214.0,210503.0,PHONE,Unspecified,MANHATTAN,40.744458650415375,-73.99652106025533,"{'latitude': '40.744458650415375', 'longitude': '-73.99652106025533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12074.0,12.0,4.0,10.0,6.0,,,,,,,,,,,,
968790,52917652,2021-12-29T11:20:21.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10032.0,478 WEST  158 STREET,WEST  158 STREET,EDGECOMBE AVENUE,ST NICHOLAS AVENUE,EDGECOMBE AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  158 STREET,In Progress,12 MANHATTAN,1021080035.0,MANHATTAN,1000730.0,242768.0,PHONE,Unspecified,MANHATTAN,40.83300208979604,-73.94044685663981,"{'latitude': '40.83300208979604', 'longitude': '-73.94044685663981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090.0,47.0,4.0,23.0,21.0,,,,,,,,,,,,
971779,52908122,2021-12-28T20:48:04.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,1-2 Family Dwelling,11221.0,690 MADISON STREET,MADISON STREET,STUYVESANT AVENUE,MALCOLM X BOULEVARD,STUYVESANT AVENUE,MALCOLM X BOULEVARD,ADDRESS,BROOKLYN,MADISON STREET,In Progress,03 BROOKLYN,3016460034.0,BROOKLYN,1003452.0,189573.0,PHONE,Unspecified,BROOKLYN,40.686990034954455,-73.93076241271997,"{'latitude': '40.686990034954455', 'longitude': '-73.93076241271997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181.0,69.0,2.0,49.0,52.0,,,,,,,,,,,,
972804,52911590,2021-12-28T16:55:48.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11423.0,87-50 204 STREET,204 STREET,86 ROAD,FOOTHILL AVENUE,86 ROAD,FOOTHILL AVENUE,ADDRESS,HOLLIS,204 STREET,In Progress,08 QUEENS,4105380070.0,QUEENS,1050302.0,202309.0,PHONE,Unspecified,QUEENS,40.72172159585695,-73.76170869804525,"{'latitude': '40.72172159585695', 'longitude': '-73.76170869804525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24332.0,25.0,3.0,16.0,65.0,,,,,,,,,,,,
973367,52906395,2021-12-28T15:20:23.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10028.0,1264 LEXINGTON AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,LEXINGTON AVENUE,In Progress,08 MANHATTAN,1015140016.0,MANHATTAN,996381.0,223077.0,PHONE,Unspecified,MANHATTAN,40.7789627763376,-73.95619824874713,"{'latitude': '40.7789627763376', 'longitude': '-73.95619824874713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12425.0,23.0,4.0,51.0,11.0,,,,,,,,,,,,
974092,52913713,2021-12-28T13:32:24.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11372.0,35-61 84 STREET,84 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,ADDRESS,JACKSON HEIGHTS,84 STREET,In Progress,03 QUEENS,4014587501.0,QUEENS,1016738.0,213126.0,PHONE,Unspecified,QUEENS,40.75159849595988,-73.88274279875266,"{'latitude': '40.751598495959875', 'longitude': '-73.88274279875266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14783.0,65.0,3.0,5.0,73.0,,,,,,,,,,,,
974135,52908548,2021-12-28T13:26:07.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11372.0,35-61 84 STREET,84 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,ADDRESS,JACKSON HEIGHTS,84 STREET,In Progress,03 QUEENS,4014587501.0,QUEENS,1016738.0,213126.0,ONLINE,Unspecified,QUEENS,40.75159849595988,-73.88274279875266,"{'latitude': '40.751598495959875', 'longitude': '-73.88274279875266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14783.0,65.0,3.0,5.0,73.0,,,,,,,,,,,,
976745,52909717,2021-12-28T05:58:12.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11218.0,640 DITMAS AVENUE,DITMAS AVENUE,OCEAN PARKWAY,EAST    7 STREET,OCEAN PARKWAY,EAST    7 STREET,ADDRESS,BROOKLYN,DITMAS AVENUE,In Progress,12 BROOKLYN,3054007502.0,BROOKLYN,992061.0,171071.0,PHONE,Unspecified,BROOKLYN,40.636223516548135,-73.9718569253196,"{'latitude': '40.636223516548135', 'longitude': '-73.9718569253196', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620.0,2.0,2.0,27.0,39.0,,,,,,,,,,,,
980835,52901742,2021-12-27T12:28:54.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11213.0,770 EMPIRE BOULEVARD,EMPIRE BOULEVARD,TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,ADDRESS,BROOKLYN,EMPIRE BOULEVARD,In Progress,09 BROOKLYN,3014270007.0,BROOKLYN,1001889.0,181088.0,PHONE,Unspecified,BROOKLYN,40.66370388035431,-73.93642040215053,"{'latitude': '40.663703880354305', 'longitude': '-73.93642040215053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615.0,17.0,2.0,17.0,44.0,,,,,,,,,,,,
986714,52897355,2021-12-26T11:18:53.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,1-2 Family Dwelling,10460.0,1621 TAYLOR AVENUE,TAYLOR AVENUE,DEAD END,VAN NEST AVENUE,DEAD END,VAN NEST AVENUE,ADDRESS,BRONX,TAYLOR AVENUE,In Progress,11 BRONX,2040230020.0,BRONX,1020835.0,245771.0,ONLINE,Unspecified,BRONX,40.84118404536167,-73.86777788987263,"{'latitude': '40.84118404536167', 'longitude': '-73.86777788987263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269.0,59.0,5.0,22.0,32.0,,,,,,,,,,,,
